关于拟授予钱世友等7人一级运动员技术等级称号的公示,05-22,/tongzhigonggao/2015/0522/3986.html
关于拟授予韩凯洁等6人一级运动员技术等级称号的公示,04-29,/tongzhigonggao/2015/0429/3922.html
河北省体育局关于申报2015年度优秀运动员招聘计划的通知,04-17,/tongzhigonggao/2015/0420/3842.html
河北省体育局关于2015年大型体育场馆免费低收费开放补助及奖励资金的公示,04-16,/tongzhigonggao/2015/0420/3847.html
关于拟授予杨泽熙等6人一级运动员技术等级称号的公示,04-10,/tongzhigonggao/2015/0410/3812.html
关于组织参加国家体育总局政法司全面深化体育改革理论研讨会征文事宜的通知,04-02,/tongzhigonggao/2015/0402/3780.html
关于2015年清明节放假的通知,04-02,/tongzhigonggao/2015/0402/3781.html
关于拟授予齐梦翔等5人一级运动员技术等级称号的公示,03-23,/tongzhigonggao/2015/0323/3760.html
2014年度省体育局机关公务员及直属单位领导班子领导干部综合考核评价优秀等次公示,03-23,/tongzhigonggao/2015/0323/3759.html
河北省体育局关于印发《2015年度河北省体育科技研究项目申报指南》的通知,03-04,/tongzhigonggao/2015/0304/3705.html
河北省体育局关于印发《2015年度河北省体育科技研究项目申报指南》的通知,03-04,/tongzhigonggao/2015/0304/3706.html
河北省体育局关于做好2015年体育科技研究项目申报组织工作的通知,03-04,/tongzhigonggao/2015/0304/3704.html
河北省体育局党组关于巡视整改情况的通报,02-12,/tongzhigonggao/2015/0212/3678.html
河北省体育局关于印发2015年河北省青少年体育竞赛计划的通知,02-11,/tongzhigonggao/2015/0211/3675.html
关于拟授予王丽婷等38人一级运动员技术等级称号的公示,02-10,/tongzhigonggao/2015/0210/3672.html
关于印发《2015年群众体育工作思路和要点》的通知,02-10,/tongzhigonggao/2015/0210/3670.html
体育总局彩票中心关于对2014年度体育彩票销售工作突出的省区市表扬的通知,02-06,/tongzhigonggao/2015/0206/3653.html
河北省体育局关于印发邯郸石家庄两市体育局创新竞体工作思路和举措的通知,02-04,/tongzhigonggao/2015/0204/3645.html
关于举办2014年河北体育“双十佳”揭晓仪式的通知,01-29,/tongzhigonggao/2015/0129/3624.html
比选公示,01-27,/tongzhigonggao/2015/0127/3609.html
比选公示,01-27,/tongzhigonggao/2015/0127/3608.html
河北省全民健身活动中心体育大厦闲置房屋租赁项目中标公告,01-16,/tongzhigonggao/2015/0116/3583.html
河北省体育局系统2015年造价咨询单位比选公告,01-16,/tongzhigonggao/2015/0116/3582.html
河北省体育局系统2015年财务审计单位比选公告,01-16,/tongzhigonggao/2015/0116/3581.html
关于拟授予张莹等19人一级运动员技术等级称号的公示,01-13,/tongzhigonggao/2015/0113/3574.html
关于拟授予张琬琳等31人一级运动员技术等级称号的公示,01-08,/tongzhigonggao/2015/0108/3563.html
河北省全民健身活动中心体育大厦闲置房屋租赁项目竞争性谈判公告,11-17,/tongzhigonggao/2014/1117/3360.html
省体育局2013年度公共预算财政拨款收入支出决算批复表,10-08,/tongzhigonggao/2014/1008/3231.html
河北奥体中心体育场赛事智能化系统公开招标,09-22,/tongzhigonggao/2014/0922/3190.html
河北奥体中心体育场场地跑道及草皮系统工程16日开标,05-19,/tongzhigonggao/2014/0519/2652.html
中标通知书,04-29,/tongzhigonggao/2014/0429/2560.html
河北奥林匹克体育中心体育场场地跑道、草皮系统工程招标公告,04-25,/tongzhigonggao/2014/0425/2540.html
河北省体育局空调竞争性谈判结果公告,04-01,/tongzhigonggao/2014/0401/2470.html
河北省体育局远程视频系统招标结果公告,04-01,/tongzhigonggao/2014/0401/2469.html
河北省体育局奥体中心综合体、田径篮排馆造价咨询服务采购,04-01,/tongzhigonggao/2014/0401/2468.html
河北省体育局奥体中心体育场造价咨询服务采购,04-01,/tongzhigonggao/2014/0401/2467.html
河北省体育局宣传教育中心体育生活报 足彩310印刷采购中标公示,03-04,/tongzhigonggao/2014/0303/2389.html
河北省体育局宣传教育中心体育生活报 足彩310宣传推广采购中标公示,03-04,/tongzhigonggao/2014/0303/2390.html
招 标 公 告,02-17,/tongzhigonggao/2014/0217/2342.html
招 标 公 告,02-17,/tongzhigonggao/2014/0217/2341.html
河北奥林匹克体育中心―体育馆综合体工程监理招标公告,02-07,/tongzhigonggao/2014/0207/2306.html
河北奥林匹克体育中心―体育馆综合体桩基工程施工招标公告,02-07,/tongzhigonggao/2014/0207/2305.html
河北省政府采购公开招标中标公告,01-28,/tongzhigonggao/2014/0128/2299.html
河北奥体中心体育馆综合体护坡工程开标,01-27,/tongzhigonggao/2014/0127/2294.html
河北奥林匹克体育中心工程―体育馆综合体护坡工程施工招标公告,01-09,/tongzhigonggao/2014/0109/2235.html
河北省体育局2014年度政府采购代理机构比选结果公示,12-27,/tongzhigonggao/2013/1227/2171.html
河北省体育局2014年度政府采购项目招标代理比选公告,12-24,/tongzhigonggao/2013/1219/2140.html
河北省体育局训练服务中心食堂厨具设备竞争性谈判公告（12.19),12-20,/tongzhigonggao/2013/1220/2144.html
河北省体育局训练服务中心食堂电梯竞争性谈判公告(12.20),12-20,/tongzhigonggao/2013/1220/2143.html
HBGP201301195河北省体育局训练服务中心食堂电梯竞争性谈判公告(12.3),12-03,/tongzhigonggao/2013/1203/2067.html
HBGP201301183河北省体育局训练服务中心餐桌、餐椅竞争性谈判公告（12.2）,12-03,/tongzhigonggao/2013/1203/2068.html
关于公开比选确定2014年度造价咨询机构及财务审计机构的通知,11-26,/tongzhigonggao/2013/1126/2031.html
河北省体育局官方网站升级改造比选结果公示,11-26,/tongzhigonggao/2013/1126/2030.html
河北省体育局训练服务中心体科所粉刷工程竞争性谈判公告,11-14,/tongzhigonggao/2013/1114/1981.html
河北省体育局2014年政府采购造价咨询机构,11-12,/tongzhigonggao/2013/1112/1964.html
河北省体育局2014年本级及下属单位财务审计机构比选结果公示,11-12,/tongzhigonggao/2013/1112/1963.html
河北省体育局网站升级改造比选公告,11-11,/tongzhigonggao/2013/1126/2029.html
河北省体育局2014年政府采购项目造价咨询机构比选公告,11-04,/tongzhigonggao/2013/1105/1936.html
河北省体育局2014年本级及下属单位财务审计机构比选公告,11-04,/tongzhigonggao/2013/1105/1935.html
省体育局扶贫村健身器材安装投入使用,10-17,/tongzhigonggao/2013/1016/1844.html
李奇入选河北省会计领军（后备）人才,10-16,/tongzhigonggao/2013/1016/1843.html
河北省体育局训练服务中心食堂改造项目二次公开招标预中标公告,10-09,/tongzhigonggao/2013/1009/1809.html
HBGP201301144河北省体育局训练服务中心宿舍楼电梯公开招标公告（9.26）,09-26,/tongzhigonggao/2013/0926/1769.html
河北体育学院食堂改造装修工程施工公开招标预中标公告,09-24,/tongzhigonggao/2013/0924/1758.html
河北省体育彩票管理中心2013年宣传品制作公开招标,09-18,/tongzhigonggao/2013/0918/1727.html
省体育局工作人员为财政部领导演示国库电子支付程序,09-18,/tongzhigonggao/2013/0913/1725.html
河北省体育局训练服务中心食堂改造项目公开招标二次招标公告,09-13,/tongzhigonggao/2013/0913/1724.html
河北省体育彩票管理中心电脑体育彩票销售终端机采购中标公告,09-09,/tongzhigonggao/2013/0909/1706.html
2013年乡镇农民体育健身示范、乡镇农民体育健身、新民居体育健身工程公开招标招标公告,09-04,/tongzhigonggao/2013/0904/1685.html
河北省体育局训练服务中心食堂改造项目公开招标招标公告,08-26,/tongzhigonggao/2013/0826/1633.html
河北省体育彩票管理中心电动车、饮水机二次竞争性谈判预中标结果公告,08-01,/tongzhigonggao/2013/0801/1489.html
河北省体育彩票管理中心无纺布购物袋竞争性谈判预中标结果公告,07-31,/tongzhigonggao/2013/0731/1483.html
关于2012年度体育彩票公益金收支情况的公告,07-22,/tongzhigonggao/2013/0722/1417.html
河北省体育局关于取消两项行政许可事项的通知,07-11,/tongzhigonggao/2020/0925/14745.html
河北省体育局深化加强基层建设年农民体育健身工程公开招标公告,06-25,/tongzhigonggao/2013/0625/1286.html
2013年河北省社区体育示范工程公开招标招标公告,06-25,/tongzhigonggao/2013/0625/1287.html
HBGP201301065河北省体育局训练服务中心大院监控系统竞争性谈判预中标结果公告,06-21,/tongzhigonggao/2013/0621/1271.html
河北省体育局训练服务中心宿舍楼装修改造装修预中标公告,06-17,/tongzhigonggao/2013/0617/1245.html
河北省体育局训练服务中心场馆粉刷及浴室更衣柜工程竞争性谈判预中标公告,06-17,/tongzhigonggao/2013/0617/1244.html
河北省体育局训练服务中心场馆粉刷及浴室更衣柜工程竞争性谈判公告,06-08,/tongzhigonggao/2013/0608/1219.html
河北省体育局训练服务中心宿舍楼装修改造外线工程中标公告,06-07,/tongzhigonggao/2013/0607/1210.html
河北省体育局训练服务中心排球柱及附属物、椅子、挡网采购B包预中标公告,06-04,/tongzhigonggao/2013/0604/1189.html
河北省体育局训练服务中心武术训练设备采购竞争性谈判预中标公告,06-04,/tongzhigonggao/2013/0604/1188.html
河北省体育局训练服务中心宿舍楼装修改造代建及监理项目A包单一来源预中标公告,06-04,/tongzhigonggao/2013/0604/1187.html
河北省体育局训练服务中心艺术场地等训练设备采购竞争性谈判预中标公告,06-04,/tongzhigonggao/2013/0604/1186.html
河北省体育局训练服务中心自由操场地等训练设备采购竞争性谈判预中标公告,06-04,/tongzhigonggao/2013/0604/1185.html
政府采购项目：河北省体育局训练服务中心大院监控系统竞争性谈判公告,06-04,/tongzhigonggao/2013/0604/1183.html
河北省体育局训练服务中心宿舍楼装修改造外线工程预中标公告,06-03,/tongzhigonggao/2013/0603/1174.html
河北省体育局关于下放经营高危险性体育项目管理工作管辖权限的通知,05-31,/tongzhigonggao/2020/0925/14742.html
河北省体育局训练服务中心景观绿化工程公开招标预中标公告,05-30,/tongzhigonggao/2013/0530/1156.html
河北省体育局训练服务中心宿舍楼装修改造代建及监理项目A包单一来源二次采购公告,05-30,/tongzhigonggao/2013/0527/1140.html
河北省体育局训练服务中心排球柱及附属物、椅子、挡网采购B包竞争性谈判招标公告,05-27,/tongzhigonggao/2013/0527/1139.html
河北省体育局训练服务中心艺术场地等训练设备采购竞争性谈判招标公告,05-27,/tongzhigonggao/2013/0527/1138.html
河北省体育局训练服务中心宿舍楼装修改造外线工程竞争性谈判招标公告,05-27,/tongzhigonggao/2013/0527/1135.html
河北省体育局训练服务中心自由操场地等训练设备采购竞争性谈判招标公告,05-27,/tongzhigonggao/2013/0527/1137.html
河北省体育局训练服务中心宿舍楼装修改造装修工程公开招标公告,05-27,/tongzhigonggao/2013/0527/1136.html
河北省体育局训练服务中心宿舍楼装修改造加固预中标公告,05-27,/tongzhigonggao/2013/0527/1131.html
河北省体育局训练服务中心杠铃等训练设备采购中标公告,05-25,/tongzhigonggao/2013/0525/1118.html
河北省体育局训练服务中心杠铃等训练设备采购预中标公告,05-25,/tongzhigonggao/2013/0525/1117.html
河北省体育局训练服务中心宿舍楼装修改造代建及监理项目A包单一来源采购公告,05-25,/tongzhigonggao/2013/0525/1116.html
河北体育学院场地器材及设备采购预中标公告,03-07,/tongzhigonggao/2013/0307/649.html
河北体育学院场地器材及设备采购(二次）公开招标预中标公告,03-07,/tongzhigonggao/2013/0307/648.html
河北省体育局篮球排球运动管理中心营养套餐采购单一来源中标公告,01-17,/tongzhigonggao/2013/0117/476.html
河北体育学院场地器材及设备采购公开招标预中标公告,01-17,/tongzhigonggao/2013/0117/475.html
河北体育学院场地器材及设备采购项目公开招标采购公告（二次）,01-17,/tongzhigonggao/2013/0116/474.html
河北省体育局财务结算中心艇、桨器材采购公开招标公告,11-28,/tongzhigonggao/2012/1128/227.html
河北省体育局水上运动管理中心艇、测功仪等体育器材采购项目预中,11-28,/tongzhigonggao/2012/1128/226.html
河北省体育局2013年度政府采购代理机构比选结果公示,11-27,/tongzhigonggao/2012/1127/218.html
运动技术学校召开党委中心组学习扩大会议,06-21,/xinwenzhongxin/xinwenfabu/2022/0621/18319.html
营造浓厚篮球氛围 力促实现冠军梦想 河北体育馆成为市篮协青少年篮球训练基地,06-21,/xinwenzhongxin/xinwenfabu/2022/0621/18316.html
【世界环境日】“世界环境日”这些知识应该知道,06-05,/xinwenzhongxin/xinwenfabu/2022/0606/18194.html
冬运中心传达落实疫情防控会议精神,04-29,/xinwenzhongxin/xinwenfabu/2022/0429/18010.html
水上中心召开疫情防控专题会议,04-29,/xinwenzhongxin/xinwenfabu/2022/0429/18009.html
未来十年，中小学体育课这样上,04-27,/xinwenzhongxin/xinwenfabu/2022/0427/17956.html
张家口颁奖广场临时设施建设项目正式开工,09-22,/xinwenzhongxin/xinwenfabu/2021/0922/16918.html
深化体医融合助力竞技体育发展,07-24,/xinwenzhongxin/xinwenfabu/2021/0724/16517.html
国家互联网信息办公室发布《数字中国发展报告（2020年）》,07-20,/xinwenzhongxin/xinwenfabu/2021/1112/17241.html
省体育局与河北医科大学第二医院举行战略合作签约仪式,07-15,/xinwenzhongxin/xinwenfabu/2021/0715/16424.html
拥军情谊浓携手强国防,07-09,/xinwenzhongxin/xinwenfabu/2021/0709/16379.html
省委常委会召开扩大会议王东峰主持并讲话,06-22,/xinwenzhongxin/xinwenfabu/2021/0622/16202.html
河北省政府新闻办“河北省社区冰雪运动会暨乡村冰雪体验活动”新闻发布会文字实录,05-26,/xinwenzhongxin/xinwenfabu/2021/0526/15997.html
河北省十三届人大四次会议闭幕,02-22,/xinwenzhongxin/xinwenfabu/2021/0223/15537.html
热烈祝贺河北省十三届人大四次会议开幕,02-19,/xinwenzhongxin/xinwenfabu/2021/0223/15536.html
冬运中心举办引进俄罗斯冰球教练视频签约仪式,02-05,/xinwenzhongxin/xinwenfabu/2021/0205/15450.html
学法铭于心 守法践于行 省体育局广泛开展“12・4”国家宪法日普法宣传活动,12-31,/xinwenzhongxin/xinwenfabu/2020/1208/15150.html
习近平主持召开中央全面深化改革委员会第十七次会议,12-31,/xinwenzhongxin/xinwenfabu/2020/1231/15294.html
河北省老年人体育协会第六届会员代表大会举行,12-21,/xinwenzhongxin/xinwenfabu/2020/1221/15237.html
河北省体育局冬季运动管理中心 开展反兴奋剂和疫情防控督导检查,12-21,/xinwenzhongxin/xinwenfabu/2020/1221/15235.html
球场在身边 出门进公园 石家庄市满足群众美好生活需求推动文明城市创建,04-27,/shixianxinwen/2022/0427/17967.html
冰雪运动进校园，续写冬奥谱新篇,03-04,/shixianxinwen/2022/0304/17748.html
助力冬奥会，一起向未来――第四小学喜迎冬奥主题系列活动,02-17,/shixianxinwen/2022/0217/17697.html
冰雪邂逅春苗，携手相约冬奥,02-15,/shixianxinwen/2022/0215/17694.html
师情融积雪，助力冬奥会――一小教师齐扫雪，温情似暖阳,02-15,/shixianxinwen/2022/0215/17693.html
“一起上冰雪、一起迎冬奥、一起向未来”冰雪主题摄影展亮相承德市行政中心,02-09,/shixianxinwen/2022/0209/17655.html
邢台市“冰雪少年迎冬奥”主题冰雪联赛短道速滑比赛圆满结束,01-25,/shixianxinwen/2022/0125/17599.html
邢台市举办“冰雪少年迎冬奥”主题冰雪联赛,01-21,/shixianxinwen/2022/0121/17589.html
激发参与冰雪运动热情 为2022年北京冬奥会助力――第六届秦皇岛之冬・欢乐冰雪季冰雪运动推广发布会举行,01-18,/shixianxinwen/2022/0118/17574.html
围场奔跑 奔向2022 承德市围场县“相约冬奥 拼出未来”团体接力跑启动,12-24,/shixianxinwen/2021/1224/17511.html
同心筑梦冬奥  共迎精彩盛会 ――河北省承德市围场县开展“请党放心 冬奥有我”千件作品助冬奥活动,11-21,/shixianxinwen/2021/1121/17278.html
固安县积极推进实施冰雪“六进”工程,11-19,/shixianxinwen/2021/1119/17272.html
秦皇岛市体育局赴北京学习考察体育产业项目,10-27,/shixianxinwen/2021/1027/17140.html
秦皇岛市第八届运动会帆船比赛（群众组）暨西港国际帆船赛在秦皇岛国际旅游港举行,10-06,/shixianxinwen/2021/1006/17028.html
“为祖国升帆，为希望护航”――2021中国家庭帆船赛秦皇岛站,10-06,/shixianxinwen/2021/1006/17027.html
邢台市委党史学习教育第九巡回指导组组织20家单位到“市体育局我为群众办实事项目――社区智能健身驿站”现,09-30,/shixianxinwen/2021/0929/17012.html
邢台市体育局积极开展“我为群众办实事”活动 ――扎实推进社区智能驿站建设方便群众健身,09-06,/shixianxinwen/2021/0906/16810.html
河北省乐传棒垒球俱乐部：体教融合助力河北省棒垒球运动发展,08-02,/shixianxinwen/2021/0802/16576.html
坚定不移跟党走志愿服务报党恩――“三大球课堂”走进行唐县东井底小学,06-21,/shixianxinwen/2021/0621/16185.html
河北省第二届儿童滑步车公开赛开赛,06-21,/shixianxinwen/2021/0621/16181.html
2021京津冀运动休闲体验季在临城县隆重开幕,06-15,/shixianxinwen/2021/0615/16148.html
邢台市举办第十一届干部职工乒乓球赛,05-18,/shixianxinwen/2021/0518/15949.html
奋斗百年路 启航新征程 体育让城市更美好,05-12,/shixianxinwen/2021/0512/15922.html
张家口市重点少年儿童业余体育学校 作风专项整顿暨反兴奋剂工作永远在路上,04-26,/shixianxinwen/2021/0426/15846.html
穿越城市历史  感受运动快乐 2021沧州“大运河”城市定向穿越赛激情开赛！,04-25,/shixianxinwen/2021/0425/15840.html
邢台市人大常委会组织开展《河北省全民健身条例》执法检查,04-25,/shixianxinwen/2021/0425/15839.html
中共秦皇岛市体育局社会组织委员会成立,04-22,/shixianxinwen/2021/0422/15831.html
发挥战斗堡垒作用 秦皇岛市体育局党建促训练工作开展,04-16,/shixianxinwen/2021/0416/15789.html
体育为民办实事 健康生活更美好,04-08,/shixianxinwen/2021/0408/15732.html
秦皇岛市体教融合工作研讨会召开,03-29,/shixianxinwen/2021/0329/15686.html
秦皇岛市田径协会成立,03-29,/shixianxinwen/2021/0329/15683.html
全国男排超级联赛北京队夺冠 秦皇岛赛区获突出贡献奖,03-29,/shixianxinwen/2021/0329/15682.html
全国自由式滑雪U型场地技巧锦标赛在崇礼举行,03-18,/shixianxinwen/2021/0318/15630.html
临西县“县长杯”滑冰轮滑比赛暨冰雪运动推广活动隆重举行,03-15,/shixianxinwen/2021/0315/15616.html
邢台市体育局局长邱世勇看望优秀运动员家属,02-09,/shixianxinwen/2021/0209/15477.html
承德御道口领导慰问我省驻训队伍,02-08,/shixianxinwen/2021/0208/15473.html
为抗疫贡献体育力量――探访河北邢台智能健身圈,02-04,/shixianxinwen/2021/0204/15444.html
唐山市汉沽管理区举办2020年唐山汉沽“蓝欣杯”迎新年迷你马拉松大赛,12-31,/shixianxinwen/2020/1231/15327.html
激扬中国梦　冰雪酝新篇 正定县第二届冰雪运动会开幕,12-17,/shixianxinwen/2020/1217/15204.html
数字冰雪与VR体育・邢台峰会 暨智慧城市体育应用大讲堂在我市成功举办,12-16,/shixianxinwen/2020/1216/15203.html
冰雪赛场 定州特教冰壶队绽放光芒,12-03,/shixianxinwen/2020/1203/15126.html
河北省滑雪国职培训师、考评员、助理培训师操作实务培训研讨班在张家口召开,12-03,/shixianxinwen/2020/1203/15123.html
2020年河北省滑雪指导员示范队集训在张家口开训,12-01,/shixianxinwen/2020/1201/15109.html
邢台市第二届冰雪运动会隆重开幕,11-23,/shixianxinwen/2020/1123/15026.html
邢台市选手在省级赛事中分别取得金银铜牌,11-02,/shixianxinwen/2020/1102/14926.html
邢台市少年儿童跳绳、毽球锦标赛圆满结束,10-20,/shixianxinwen/2020/1020/14866.html
2020京津冀运动休闲体验季（邢台・内丘）站活动成功举办,10-20,/shixianxinwen/2020/1019/14862.html
河北省青少年举重锦标赛在邢举办,10-19,/shixianxinwen/2020/1019/14861.html
2020河北省中小学体育教师冰雪培训滑冰项目（邯郸站）,10-16,/shixianxinwen/2020/1016/14847.html
2020年第十五届廊坊市足协超级联赛开战,09-27,/shixianxinwen/2020/0927/14755.html
邢台农民运动会“心正杯”钓鱼比赛圆满结束,09-09,/shixianxinwen/2020/0909/14629.html
邢台市体育局局长邱世勇到天唯游泳馆调研,08-13,/shixianxinwen/2020/0813/14456.html
助力全民健身 尽显老年风采 2020年石家庄市老年人“全民健身日”健身交谊舞交流活动圆满举行,08-09,/shixianxinwen/2020/0808/14405.html
大力解决群众去哪儿健身难题 沙河市建多所体育场馆助力全民健身,08-07,/shixianxinwen/2020/0807/14394.html
石家庄裕华区第二届冰雪运动会系列之云端轮滑挑战赛比赛进行中,07-07,/shixianxinwen/2020/0707/14215.html
邯郸市市长张维亮调研体育工作,05-27,/shixianxinwen/2020/0527/13880.html
邢台市体育局开展传统体育进校园活动――积极推进未成年人思想道德建设工作,05-22,/shixianxinwen/2020/0522/13848.html
国内首个线上越野赛事在河北怀来成功举办,05-18,/shixianxinwen/2020/0518/13808.html
邢台柏乡县体育部门组织体育企业向援鄂 医疗队慰问捐赠,04-29,/shixianxinwen/2020/0429/13729.html
全面落实贯彻省体工会精神 开创邯郸体育事业新局面,04-28,/shixianxinwen/2020/0428/13723.html
邢台市体育局举办2020年全市体育系统行政执法业务培训会,04-23,/shixianxinwen/2020/0521/13825.html
邢台市体育局召开2020年全市体育工作会议,04-22,/shixianxinwen/2020/0422/13675.html
邢台市体育局局长邱世勇到一体校调研复学准备工作,04-22,/shixianxinwen/2020/0422/13674.html
邯郸市体育局进行复工复业复训前安全自查,03-20,/shixianxinwen/2020/0320/13503.html
唐山曹妃甸区迅速吹响冰雪运动“集结号”,01-06,/shixianxinwen/2020/0106/13307.html
邢台市第十五届运动会胜利闭幕,11-04,/shixianxinwen/2019/1104/12819.html
邢台市第十五届运动会男篮比赛桥西区夺冠,11-04,/shixianxinwen/2019/1104/12821.html
邢台市举办市直机关干部职工第九套广播体操比赛,10-24,/shixianxinwen/2019/1024/12753.html
沧州市承接河北省乒乓球联赛沧州站比赛,10-09,/shixianxinwen/2019/1009/12677.html
衡水市委书记王景武到衡水市体育馆调研,09-04,/shixianxinwen/2019/0904/12442.html
沧州市第十四届运动会开幕,08-29,/shixianxinwen/2019/0829/12405.html
辛集市跆拳道代表队在国家级赛事创造佳绩,08-26,/shixianxinwen/2019/0826/12391.html
肃宁县全民健身活动开展,08-09,/shixianxinwen/2019/0809/12311.html
雄安新区全民健身日活动举行,08-09,/shixianxinwen/2019/0809/12309.html
2019年定州市“全民健身日”活动启动仪式举行,08-09,/shixianxinwen/2019/0809/12307.html
2019年全民健身日“绿色生态路  健康伴我行”第三届邵村花田健步走活动圆满结束,08-09,/shixianxinwen/2019/0809/12305.html
2019年保定全民健身日系列活动启动仪式正式启动,08-09,/shixianxinwen/2019/0809/12302.html
邯郸市2019年全民健身日活动启动仪式举行,08-09,/shixianxinwen/2019/0809/12303.html
孟村举办第三届“体彩杯”青少年篮球联赛,07-31,/shixianxinwen/2019/0731/12227.html
2019年全国象棋业余棋王赛暨河北省象棋城际争霸赛沧州预选赛落下帷幕,07-31,/shixianxinwen/2019/0731/12231.html
沧州市十四运会青少年组乒乓球比赛收官,07-31,/shixianxinwen/2019/0731/12230.html
县文体广电和旅游局举办迎建国70周年东光“和谐杯”篮球夏季联赛,07-31,/shixianxinwen/2019/0731/12229.html
第十六届全国武术之乡武术套路比赛沧州夺冠,07-31,/shixianxinwen/2019/0731/12228.html
2019年中国铁人三项联赛（衡水站）暨河北省青少年铁人三项锦标赛在冀州圆满成功举办,07-23,/shixianxinwen/2019/0723/12190.html
邯郸永年区代表队在第十六届全国武术之乡武术套路比赛中勇创佳绩,07-23,/shixianxinwen/2019/0723/12188.html
邯郸籍空手道小将马金海代表中国参加世界青少年空手道锦标赛,07-23,/shixianxinwen/2019/0723/12187.html
2019年全国象棋业余棋王赛暨河北省象棋城际争霸赛沧州预选赛落下帷幕,07-23,/shixianxinwen/2019/0723/12186.html
邢台召开2019“邢台扁鹊杯”环邢台国际公路自行车赛新闻发布会,07-17,/shixianxinwen/2019/0723/12189.html
2019年全国国际跳棋特色学校比赛（河北）在邯山区美的小学开赛,07-08,/shixianxinwen/2019/0708/12087.html
磁县成立健身气功协会,07-08,/shixianxinwen/2019/0708/12086.html
肥乡舞美靓京城,07-08,/shixianxinwen/2019/0708/12085.html
河北省老年人门球交流活动在沧州市举办,07-06,/shixianxinwen/2019/0706/12070.html
二青会空手道第二次资格赛 邯郸市体育馆代表队再获三张总决赛入场券,07-06,/shixianxinwen/2019/0706/12069.html
河北省青少年武术套路锦标赛邢台获团体第二,07-02,/shixianxinwen/2019/0702/12035.html
2019年邯郸市“雄安特曲”杯全民健身游泳公开赛在邯钢游泳馆开赛,06-27,/shixianxinwen/2019/0627/11992.html
2019承德“塞罕坝”杯首届一号风景大道马拉松新闻发布会在承德召开,06-12,/shixianxinwen/2019/0612/11880.html
邢台市举办“市长杯”少年儿童足球锦标赛,05-28,/shixianxinwen/2019/0528/11794.html
邢台市第十五届运动会气排球比赛圆满结束,05-28,/shixianxinwen/2019/0528/11791.html
2019年中国小篮球联赛（河北邢台赛区）圆满结束,05-28,/shixianxinwen/2019/0528/11790.html
杨庄镇综合文体活动中心 举办“美丽杨庄”夏季台球、乒乓球比赛,05-28,/shixianxinwen/2019/0528/11782.html
承德体育运动学校与承德第一中学举办合作办学签约仪式,05-22,/shixianxinwen/2019/0522/11750.html
小篮球，大梦想！2019中国小篮球联赛（河北邯郸赛区）圆满落幕,05-13,/shixianxinwen/2019/0513/11700.html
雨中开跑！2019红色涉县马拉松震撼来袭！,04-28,/shixianxinwen/2019/0428/11611.html
全民健身激情圆梦 元氏县首届全民健身运动会开幕,04-27,/shixianxinwen/2019/0427/11608.html
2019年辛集“思科优博”杯3V3全民篮球赛开幕,04-18,/shixianxinwen/2019/0418/11538.html
世界一级方程式（F1）总部代表团到访廊坊,04-18,/shixianxinwen/2019/0418/11536.html
邢台市体育局局长邱世勇赴临西县调研,04-12,/shixianxinwen/2019/0412/11512.html
邱世勇一行考察调研国民体质监测中心建设相关工作,04-01,/shixianxinwen/2019/0401/11459.html
韵动丛台 无限精彩――丛台区举行全民健身启动仪式暨第三届彩鸿跑活动,04-01,/shixianxinwen/2019/0401/11456.html
邢台市体育局召开全面从严治党工作会议,03-26,/shixianxinwen/2019/0326/11401.html
邢台市体育局开展“体育教育”扶贫活动,03-26,/shixianxinwen/2019/0326/11400.html
邢台市举办第十五届运动会群众组中国象棋比赛,03-26,/shixianxinwen/2019/0326/11399.html
沧州市举办太极拳（械）比赛交流活动,03-25,/shixianxinwen/2019/0325/11387.html
雄安马拉松升级“银牌赛事”，再获“自然生态特色赛事”称号,03-12,/shixianxinwen/2019/0312/11314.html
第二届广平武林大会暨第三届六步拳弟子联谊会闪耀鹅城,03-11,/shixianxinwen/2019/0311/11308.html
邢台市第三届干部职工冰雪趣味运动会,03-09,/shixianxinwen/2019/0121/11150.html
石家庄队伍包揽前三名 2018年河北省省会桥牌比赛圆满落幕,03-09,/shixianxinwen/2018/1218/10855.html
张家口：冰雪运动进校园（组图）,03-09,/shixianxinwen/2018/1219/10902.html
邢台市举办第七届女职工“三八”健步走活动,03-08,/shixianxinwen/2019/0308/11300.html
邯郸广平残疾少年勇夺全国冠军,03-08,/shixianxinwen/2019/0308/11297.html
邢台市体育局召开县级体育工作考核评价部署会,02-28,/shixianxinwen/2019/0228/11262.html
邢台市市体育局召开城市运动公园建设设计方案探讨会,02-28,/shixianxinwen/2019/0228/11261.html
卢龙县第一届“雄岳杯”乒乓球友谊赛圆满,02-22,/shixianxinwen/2019/0222/11247.html
三河市杨庄镇综合文体活动中心开展杨庄镇“贺新春”乒乓球、台球比赛,02-18,/shixianxinwen/2019/0218/11232.html
2019年“贺新春”乒乓球比赛圆满结束,02-16,/shixianxinwen/2019/0216/11223.html
邢台市体育局领导一行来到河北省国际跳棋集训队观摩调研培训情况,02-13,/shixianxinwen/2019/0213/11212.html
携手共进，一路有你 --邢台市足协2018年年会,01-07,/shixianxinwen/2019/0107/11105.html
邢台市足球协会召开2019年足协赛事准备会,11-09,/shixianxinwen/2018/1109/10687.html
