MMSI,BaseDateTime,LAT,LON,SOG,COG
412331787,2019-01-04 06:19:00,35.079075,119.680189,1.98888889,50.6666667
412331787,2019-01-04 06:24:00,35.0807731,119.683012,1.93580563,53.486445
412331787,2019-01-04 06:29:00,35.0823457,119.6859,1.97822222,54.882
412331787,2019-01-04 06:34:00,35.0837991,119.688714,1.84488889,60.282
412331787,2019-01-04 06:39:00,35.0855856,119.691158,1.81700855,61.4366667
412331787,2019-01-04 06:44:00,35.0875412,119.693414,1.84264957,60.4366667
412331787,2019-01-04 06:49:00,35.0894967,119.69567,1.8682906,59.4366667
412331787,2019-01-04 06:54:00,35.0914522,119.697926,1.89393162,58.4366667
412331787,2019-01-04 06:59:00,35.0929575,119.700515,1.9,63.2040741
412331787,2019-01-04 07:04:00,35.0943233,119.703208,1.9,69.7596296
412331787,2019-01-04 07:09:00,35.0951199,119.706284,1.81972222,67.9930556
412331787,2019-01-04 07:14:00,35.0965376,119.708978,1.96994434,49.8682746
412331787,2019-01-04 07:19:00,35.0981544,119.711549,2.19257885,26.7699443
412331787,2019-01-04 07:24:00,35.1010029,119.712316,2.2,318.109091
412331787,2019-01-04 07:29:00,35.1038828,119.71215,0.733333333,344.733333
412331787,2019-01-04 07:34:00,35.1061708,119.710677,0.514372163,323.806203
412331787,2019-01-04 07:39:00,35.1080074,119.708307,1.42208775,298.934796
412331787,2019-01-04 07:44:00,35.1094371,119.705587,2.0,284.916667
412331787,2019-01-04 07:49:00,35.1101537,119.702254,2.0,289.916667
412331787,2019-01-04 07:54:00,35.1109239,119.698921,2.0,287.21
412331787,2019-01-04 07:59:00,35.1116563,119.695595,2.0,286.423667
412331787,2019-01-04 08:04:00,35.1124422,119.692259,2.04225092,283.991697
412331787,2019-01-04 08:09:00,35.1132484,119.68892,2.09760148,280.836716
412331787,2019-01-04 08:14:00,35.1139135,119.685454,2.1,280.274184
412331787,2019-01-04 08:19:00,35.1143962,119.681949,2.1,276.252632
412331787,2019-01-04 08:24:00,35.1145959,119.678421,2.1,272.211482
412331787,2019-01-04 08:29:00,35.1146394,119.674884,2.0969697,268.439394
412331787,2019-01-04 08:34:00,35.1143728,119.67136,2.00606061,260.621212
412331787,2019-01-04 08:39:00,35.1139873,119.667916,2.0,262.984848
412331787,2019-01-04 08:44:00,35.1136231,119.664389,2.05208333,263.604167
412331787,2019-01-04 08:49:00,35.1132694,119.660815,2.12333333,264.12
412331787,2019-01-04 08:54:00,35.1128671,119.657152,2.2,262.758333
412331787,2019-01-04 08:59:00,35.1122373,119.65353,2.2,251.224242
412331787,2019-01-04 09:04:00,35.1111055,119.650035,2.2,245.951515
412331787,2019-01-04 09:09:00,35.1098983,119.646578,2.2,247.388889
412331787,2019-01-04 09:14:00,35.1087292,119.643078,2.2,249.293333
412331787,2019-01-04 09:19:00,35.1074903,119.639501,2.27333333,247.526667
412331787,2019-01-04 09:24:00,35.1062534,119.635948,2.3,246.659108
412331787,2019-01-04 09:29:00,35.1050285,119.632412,2.3,246.603346
412331787,2019-01-04 09:34:00,35.1035104,119.628978,2.26642857,244.317143
412331787,2019-01-04 09:39:00,35.1019735,119.625551,2.23071429,241.888571
412331787,2019-01-04 09:44:00,35.100431,119.622144,2.10232558,239.506977
412331787,2019-01-04 09:49:00,35.0988499,119.618852,1.5869697,237.948485
412331787,2019-01-04 09:54:00,35.0972446,119.615497,2.2,239.83389
412331787,2019-01-04 09:59:00,35.0957792,119.612145,2.2,243.485442
412331787,2019-01-04 10:04:00,35.0940884,119.610035,2.31294118,204.141176
412331787,2019-01-04 10:09:00,35.0922707,119.608625,2.48941176,140.611765
412331787,2019-01-04 10:14:00,35.0892962,119.614968,2.124,131.724
412331787,2019-01-04 10:19:00,35.0881644,119.61471,1.29428571,199.751429
412331787,2019-01-04 10:24:00,35.0872613,119.61377,0.675,226.9
412331787,2019-01-04 10:29:00,35.0860176,119.613343,1.52173913,224.93913
412331787,2019-01-04 10:34:00,35.0839235,119.614104,4.63230769,240.937692
412331787,2019-01-04 10:39:00,35.0814748,119.609899,2.78615385,233.783846
412331787,2019-01-04 10:44:00,35.0793393,119.606519,2.3,228.707778
412331787,2019-01-04 10:49:00,35.0770005,119.604009,2.26430155,207.85122
412331787,2019-01-04 10:54:00,35.0743785,119.602026,2.2025641,175.120513
412331787,2019-01-04 10:59:00,35.0714336,119.600899,2.27948718,211.735897
412331787,2019-01-04 11:04:00,35.0695098,119.598051,2.24358974,238.310256
412331787,2019-01-04 11:09:00,35.0679888,119.594626,2.16904762,245.666667
412331787,2019-01-04 11:14:00,35.0664821,119.591285,2.06388889,232.661111
412331787,2019-01-04 11:19:00,35.0641946,119.588519,0.980555556,219.494444
412331787,2019-01-04 11:24:00,35.0616391,119.586258,0.193939394,214.193939
412331787,2019-01-04 11:29:00,35.0597945,119.583547,0.205333333,225.784
412331787,2019-01-04 11:34:00,35.0582278,119.580636,0.485333333,242.944
412331787,2019-01-04 11:39:00,35.0569463,119.577632,0.622222222,257.130556
412331787,2019-01-04 11:44:00,35.0565901,119.57432,0.316216216,261.371171
412331787,2019-01-04 11:49:00,35.0558934,119.571026,0.802702703,260.506306
412331787,2019-01-04 11:54:00,35.0551966,119.567732,1.28918919,259.641441
412331787,2019-01-04 11:59:00,35.0544997,119.564438,1.77567568,258.776577
412331787,2019-01-04 12:04:00,35.0538648,119.561118,2.03939394,259.381818
412331787,2019-01-04 12:09:00,35.0534238,119.557774,1.9,261.3125
412331787,2019-01-04 12:14:00,35.0532113,119.554521,1.9,257.9375
412331787,2019-01-04 12:19:00,35.0529988,119.551267,1.9,254.5625
412331787,2019-01-04 12:24:00,35.0516189,119.548606,1.86413199,243.275466
412331787,2019-01-04 12:29:00,35.0500056,119.546063,1.82109039,230.406026
412331787,2019-01-04 12:34:00,35.0481744,119.544616,1.84636364,206.42
412331787,2019-01-04 12:39:00,35.046134,119.544223,1.93727273,171.753333
412331787,2019-01-04 12:44:00,35.0440936,119.543829,2.02818182,137.086667
412331787,2019-01-04 12:49:00,35.0424599,119.544212,2.07789474,107.235263
412331787,2019-01-04 12:54:00,35.0423565,119.547514,1.97263158,95.4984211
412331787,2019-01-04 12:59:00,35.0423595,119.550798,1.84833333,85.85
412331787,2019-01-04 13:04:00,35.042647,119.554043,1.69083333,80.5383333
412331787,2019-01-04 13:09:00,35.0433164,119.557331,1.6075,72.705
412331787,2019-01-04 13:14:00,35.0442349,119.560323,0.386666667,68.4358333
412331787,2019-01-04 13:19:00,35.0450418,119.563352,1.18333333,84.1625
412331787,2019-01-04 13:24:00,35.0452818,119.56651,1.915,87.81
412331787,2019-01-04 13:29:00,35.0455858,119.569557,1.77416667,65.22
412331787,2019-01-04 13:34:00,35.0471428,119.572105,1.71833333,35.745
412331787,2019-01-04 13:39:00,35.0488344,119.574389,1.885,75.245
412331787,2019-01-04 13:44:00,35.0500395,119.57725,1.97583333,61.965
412331787,2019-01-04 13:49:00,35.0518966,119.57932,1.94083333,49.9733333
412331787,2019-01-04 13:54:00,35.0537166,119.581526,1.9,51.095
412331787,2019-01-04 13:59:00,35.0552545,119.584157,1.9,59.325102
412331787,2019-01-04 14:04:00,35.0568549,119.586699,1.9,61.0189796
412331787,2019-01-04 14:09:00,35.0584553,119.589242,1.9,62.7128571
412331787,2019-01-04 14:14:00,35.0600556,119.591785,1.9,64.4067347
412331787,2019-01-04 14:19:00,35.0616559,119.594328,1.9,66.1006122
412331787,2019-01-04 14:24:00,35.0629944,119.597117,1.9,68.3007143
412331787,2019-01-04 14:29:00,35.0639501,119.60024,1.91846154,73.0084615
412331787,2019-01-04 14:34:00,35.0642976,119.60121,3.76461538,253.854615
412331787,2019-01-04 14:39:00,35.0681722,119.598135,3.945,333.398333
412331787,2019-01-04 14:44:00,35.0722089,119.594773,2.711875,271.233125
412331787,2019-01-04 14:49:00,35.0750173,119.592723,0.774375,112.670625
412331787,2019-01-04 14:54:00,35.0749797,119.593344,0.625277778,110.432222
412331787,2019-01-04 14:59:00,35.0746608,119.59423,0.653055556,123.654444
412331787,2019-01-04 15:04:00,35.0743418,119.595116,0.680833333,136.876667
412331787,2019-01-04 15:09:00,35.0739852,119.594304,1.04263158,169.967895
412331787,2019-01-04 15:14:00,35.0735449,119.589716,2.14789474,247.283684
412331787,2019-01-04 15:19:00,35.0752752,119.582579,3.74947368,297.733684
412331787,2019-01-04 15:24:00,35.0801288,119.571775,6.06526316,309.523158
412331787,2019-01-04 15:29:00,35.0861447,119.562553,7.2,296.685
412331787,2019-01-04 15:34:00,35.0907103,119.552411,0.648,279.75
412331787,2019-01-04 15:39:00,35.0934867,119.541119,3.39785714,312.593571
412331787,2019-01-04 15:44:00,35.0944485,119.529595,5.32642857,288.379286
412331787,2019-01-04 15:49:00,35.0951069,119.517971,2.63,275.0
412331787,2019-01-04 15:54:00,35.0954465,119.506171,4.07461538,261.566154
413507180,2019-01-04 00:04:00,35.3660267,119.571135,0.0,226.0
413507180,2019-01-04 00:09:00,35.3660289,119.571137,0.0,226.0
413507180,2019-01-04 00:14:00,35.3660312,119.571139,0.0,226.0
413507180,2019-01-04 00:19:00,35.3660335,119.57114,0.0,226.0
413507180,2019-01-04 00:24:00,35.3660358,119.571142,0.0,226.0
413507180,2019-01-04 00:29:00,35.366038,119.571144,0.0,226.0
413507180,2019-01-04 00:34:00,35.3660403,119.571146,0.0,226.0
413507180,2019-01-04 00:39:00,35.3660422,119.571148,0.0,226.0
413507180,2019-01-04 00:44:00,35.3660436,119.57115,0.0,226.0
413507180,2019-01-04 00:49:00,35.3660449,119.571153,0.0,226.0
413507180,2019-01-04 00:54:00,35.3660462,119.571155,0.0,226.0
413507180,2019-01-04 00:59:00,35.3660476,119.571157,0.0,226.0
413507180,2019-01-04 01:04:00,35.3660489,119.57116,0.0,226.0
413507180,2019-01-04 01:09:00,35.3660261,119.571174,0.0185294118,225.755412
413507180,2019-01-04 01:14:00,35.3659123,119.57123,0.106764706,224.590706
413507180,2019-01-04 01:19:00,35.3657985,119.571287,0.195,223.426
413507180,2019-01-04 01:24:00,35.3656846,119.571343,0.283235294,222.261294
413507180,2019-01-04 01:29:00,35.3655708,119.571399,0.371470588,221.096588
413507180,2019-01-04 01:34:00,35.365457,119.571456,0.459705882,219.931882
413507180,2019-01-04 01:39:00,35.3647856,119.572462,1.74021739,190.476359
413507180,2019-01-04 01:44:00,35.3620366,119.57528,4.17875,151.51125
413507180,2019-01-04 01:49:00,35.3558154,119.580283,6.95375,143.33625
413507180,2019-01-04 01:54:00,35.3479604,119.589488,8.69764706,135.691765
413507180,2019-01-04 01:59:00,35.3392635,119.600942,9.68181818,131.030303
413507180,2019-01-04 02:04:00,35.3309141,119.613207,8.78341709,127.213568
413507180,2019-01-04 02:09:00,35.3235234,119.623691,7.96333333,134.866667
413507180,2019-01-04 02:14:00,35.3153773,119.632939,7.9,138.028384
413507180,2019-01-04 02:19:00,35.3074345,119.642235,8.53463203,135.876623
413507180,2019-01-04 02:24:00,35.2987874,119.653575,9.51391304,126.287826
413507180,2019-01-04 02:29:00,35.2919694,119.667541,9.70461538,119.144615
413507180,2019-01-04 02:34:00,35.2857507,119.682555,10.0,115.471667
413507180,2019-01-04 02:39:00,35.2800041,119.697991,10.0358621,113.967586
413507180,2019-01-04 02:44:00,35.2743068,119.713591,10.0242525,113.625581
413507180,2019-01-04 02:49:00,35.268606,119.729093,9.9,115.8
413507180,2019-01-04 02:54:00,35.2628478,119.744431,9.94277778,115.671667
413507180,2019-01-04 02:59:00,35.2572664,119.759915,10.0,114.171034
413507180,2019-01-04 03:04:00,35.2522395,119.775593,9.72266667,110.221333
413507180,2019-01-04 03:09:00,35.2478931,119.79135,10.0187773,107.831004
413507180,2019-01-04 03:14:00,35.2434757,119.807583,10.1567164,107.497015
413507180,2019-01-04 03:19:00,35.2394877,119.824282,10.2972603,104.493151
413507180,2019-01-04 03:24:00,35.2366254,119.841453,10.4,98.2662069
413507180,2019-01-04 03:29:00,35.235403,119.859006,10.4,94.5416667
413507180,2019-01-04 03:34:00,35.2345157,119.876639,10.4,93.15
413507180,2019-01-04 03:39:00,35.2339307,119.894295,10.4,94.2625
413507180,2019-01-04 03:44:00,35.2335765,119.912047,10.4744186,92.1930233
413507180,2019-01-04 03:49:00,35.2332747,119.929841,10.5721053,90.5605263
413507180,2019-01-04 03:54:00,35.2329492,119.94755,10.5,90.7058621
413507180,2019-01-04 03:59:00,35.232633,119.965365,10.5,91.6536
413507180,2019-01-04 04:04:00,35.2321767,119.983197,10.5110048,92.0856459
413507180,2019-01-04 04:09:00,35.2326846,120.001069,10.6,85.2933535
413507180,2019-01-04 04:14:00,35.2341065,120.018862,10.6,83.990411
413507180,2019-01-04 04:19:00,35.2361725,120.036722,10.6,81.1189474
413507180,2019-01-04 04:24:00,35.2384872,120.054495,10.6,80.684
413507180,2019-01-04 04:29:00,35.2409513,120.072222,10.681592,80.6975124
413507180,2019-01-04 04:34:00,35.2434819,120.09002,10.6,79.9899721
413507180,2019-01-04 04:39:00,35.2462742,120.107812,10.6,78.2350975
413507180,2019-01-04 04:44:00,35.2485057,120.125606,10.6,82.9169154
413507180,2019-01-04 04:49:00,35.2503513,120.143476,10.67,83.07
413507180,2019-01-04 04:54:00,35.2522586,120.161506,10.7,81.928866
413507180,2019-01-04 04:59:00,35.2548391,120.179326,10.7,80.3153846
413507180,2019-01-04 05:04:00,35.2573145,120.197216,10.6296296,81.1074074
413507180,2019-01-04 05:09:00,35.2599441,120.214928,10.6,79.9585209
413507180,2019-01-04 05:14:00,35.2626165,120.232738,10.7,79.9409524
413507180,2019-01-04 05:19:00,35.2651932,120.250595,10.7,80.3490909
413507180,2019-01-04 05:24:00,35.2676141,120.268393,10.6099631,80.5800738
413507180,2019-01-04 05:29:00,35.2701393,120.286231,10.6595745,80.0170213
413507180,2019-01-04 05:34:00,35.2726144,120.303961,10.6,80.0496296
413507180,2019-01-04 05:39:00,35.2752154,120.32171,10.5644444,79.8777778
413507180,2019-01-04 05:44:00,35.2778178,120.339315,10.5832579,80.0334842
413507180,2019-01-04 05:49:00,35.28038,120.357009,10.5579926,79.2579926
413507180,2019-01-04 05:54:00,35.2830321,120.37467,10.5,79.6037383
412327227,2019-01-04 00:04:00,35.3278033,119.713153,7.4,144.5
412327227,2019-01-04 00:09:00,35.3205092,119.72173,7.3,129.75
412327227,2019-01-04 00:14:00,35.313413,119.730551,7.4,132.05
412327227,2019-01-04 00:19:00,35.3062183,119.739338,7.6,139.9
412327227,2019-01-04 00:24:00,35.2990604,119.748128,7.08888889,126.155556
412327227,2019-01-04 00:29:00,35.2918902,119.756952,7.44265403,136.640758
412327227,2019-01-04 00:34:00,35.2844345,119.765313,7.5,139.109583
412327227,2019-01-04 00:39:00,35.2755722,119.772404,7.6,143.934078
412327227,2019-01-04 00:44:00,35.266295,119.778942,7.6,146.4
412327227,2019-01-04 00:49:00,35.2581827,119.786785,7.37814815,136.327037
412327227,2019-01-04 00:54:00,35.2508744,119.794575,7.26291667,138.99875
412327227,2019-01-04 00:59:00,35.2455018,119.800775,3.43952381,270.19381
412327227,2019-01-04 01:04:00,35.2474865,119.799607,1.76722222,325.861389
412327227,2019-01-04 01:09:00,35.25004,119.797358,1.7,323.566389
412327227,2019-01-04 01:14:00,35.2520498,119.795688,1.73305556,319.839722
412327227,2019-01-04 01:19:00,35.2540807,119.794074,1.75083333,322.151389
412327227,2019-01-04 01:24:00,35.2560501,119.79245,1.50083333,341.734722
412327227,2019-01-04 01:29:00,35.2580749,119.790792,1.74916667,333.660556
412327227,2019-01-04 01:34:00,35.2600103,119.788979,1.8,314.075
412327227,2019-01-04 01:39:00,35.2618466,119.787017,1.75027778,309.972222
412327227,2019-01-04 01:44:00,35.2636576,119.785042,1.76598891,313.57024
412327227,2019-01-04 01:49:00,35.2655089,119.783162,1.9323475,309.965804
412327227,2019-01-04 01:54:00,35.2673692,119.781234,1.90111111,310.996944
412327227,2019-01-04 01:59:00,35.2692359,119.779275,1.73444444,315.205278
412327227,2019-01-04 02:04:00,35.2710744,119.777285,1.61611111,317.472222
412327227,2019-01-04 02:09:00,35.2727952,119.775166,1.69944444,311.638889
412327227,2019-01-04 02:14:00,35.2744834,119.77301,1.75518519,317.008148
412327227,2019-01-04 02:19:00,35.2761501,119.770835,1.78384401,318.960446
412327227,2019-01-04 02:24:00,35.2777281,119.768584,1.70027855,306.342061
412327227,2019-01-04 02:29:00,35.2792173,119.766336,1.65847222,307.504306
412327227,2019-01-04 02:34:00,35.2807062,119.764088,1.61680556,308.712639
412327227,2019-01-04 02:39:00,35.2819989,119.761681,1.63314815,303.067593
412327227,2019-01-04 02:44:00,35.2831591,119.759166,1.6887037,292.789815
412327227,2019-01-04 02:49:00,35.2841221,119.756594,1.63949367,281.926582
412327227,2019-01-04 02:54:00,35.284602,119.753893,1.57333333,275.346667
412327227,2019-01-04 02:59:00,35.2846131,119.751069,1.51777778,273.568889
412327227,2019-01-04 03:04:00,35.2846233,119.748352,1.55666667,270.506667
412327227,2019-01-04 03:09:00,35.2845986,119.745722,1.52,268.6
412327227,2019-01-04 03:14:00,35.2845365,119.743133,1.35333333,268.6
412327227,2019-01-04 03:19:00,35.2844468,119.740593,1.41333333,271.206667
412327227,2019-01-04 03:24:00,35.284376,119.738093,1.46,272.76
412327227,2019-01-04 03:29:00,35.2843403,119.735632,1.4,271.166667
412327227,2019-01-04 03:34:00,35.2843373,119.733565,1.34666667,252.773333
412327227,2019-01-04 03:39:00,35.2846998,119.735486,0.68,61.19
412327227,2019-01-04 03:44:00,35.2855732,119.736349,0.6,44.6166667
412327227,2019-01-04 03:49:00,35.2865163,119.737068,0.6,51.9083333
412327227,2019-01-04 03:54:00,35.2877857,119.740728,4.04451827,66.3684385
412327227,2019-01-04 03:59:00,35.2896774,119.750588,7.86842105,80.2578947
412327227,2019-01-04 04:04:00,35.2917735,119.763831,7.945,80.0275
412327227,2019-01-04 04:09:00,35.294324,119.776983,8.03111782,76.5401813
412327227,2019-01-04 04:14:00,35.2972314,119.790087,7.97904762,74.66
412327227,2019-01-04 04:19:00,35.2997746,119.803497,8.00335196,69.8547486
412327227,2019-01-04 04:24:00,35.305699,119.811815,7.01633333,84.735
412327227,2019-01-04 04:29:00,35.3047931,119.810547,1.49018519,254.162222
412327227,2019-01-04 04:34:00,35.3038672,119.808458,1.43462963,241.495556
412327227,2019-01-04 04:39:00,35.3029955,119.806401,1.36861111,239.155833
412327227,2019-01-04 04:44:00,35.3021951,119.804411,1.3,248.959167
412327227,2019-01-04 04:49:00,35.301309,119.80247,1.3,235.709167
412327227,2019-01-04 04:54:00,35.3004663,119.80048,1.38138889,236.213889
412327227,2019-01-04 04:59:00,35.2995826,119.798519,1.33527778,245.266944
412327227,2019-01-04 05:04:00,35.2987004,119.796532,1.3,247.697222
412327227,2019-01-04 05:09:00,35.2978281,119.794518,1.3,243.530556
412327227,2019-01-04 05:14:00,35.2968977,119.792513,1.36472222,244.735833
412327227,2019-01-04 05:19:00,35.295916,119.790502,1.25583333,237.009722
412327227,2019-01-04 05:24:00,35.2948928,119.788478,1.16277778,232.014167
412327227,2019-01-04 05:29:00,35.2938423,119.786445,1.3,243.071667
412327227,2019-01-04 05:34:00,35.2927896,119.784439,1.3,248.571667
412327227,2019-01-04 05:39:00,35.2917571,119.782457,1.38138889,245.200278
412327227,2019-01-04 05:44:00,35.2907036,119.780472,1.52944444,245.565
412327227,2019-01-04 05:49:00,35.2896455,119.7785,1.50388889,236.540833
412327227,2019-01-04 05:54:00,35.2886121,119.776524,1.4,226.696389
412327227,2019-01-04 05:59:00,35.2876054,119.774512,1.4,227.911667
412327227,2019-01-04 06:04:00,35.2865415,119.772442,1.4,227.411667
412327227,2019-01-04 06:09:00,35.2854885,119.770417,1.64416667,244.491667
412327227,2019-01-04 06:14:00,35.2843688,119.768458,1.50583333,232.09
412327227,2019-01-04 06:19:00,35.2832198,119.766514,1.35207756,221.666482
412327227,2019-01-04 06:24:00,35.2820688,119.764533,1.39333333,227.871111
412327227,2019-01-04 06:29:00,35.2809358,119.762487,1.60962963,245.781481
412327227,2019-01-04 06:34:00,35.2798441,119.760421,1.66518519,248.559259
412327227,2019-01-04 06:39:00,35.2787521,119.758313,1.71037037,249.708889
412327227,2019-01-04 06:44:00,35.2776596,119.756133,1.73814815,248.125556
412327227,2019-01-04 06:49:00,35.276567,119.753952,1.76592593,246.542222
412327227,2019-01-04 06:54:00,35.2754743,119.751772,1.7937037,244.958889
412327227,2019-01-04 06:59:00,35.2742989,119.749579,1.67217631,244.727824
412327227,2019-01-04 07:04:00,35.2730619,119.74743,1.45955679,234.968975
412327227,2019-01-04 07:09:00,35.2717962,119.745308,1.39,230.31
412327227,2019-01-04 07:14:00,35.2705149,119.743155,1.61333333,246.9
412327227,2019-01-04 07:19:00,35.2691496,119.740934,1.69666667,255.65
412327227,2019-01-04 07:24:00,35.267795,119.738726,0.74,315.84
412327227,2019-01-04 07:29:00,35.2686068,119.73931,0.753333333,148.526667
412327227,2019-01-04 07:34:00,35.2701188,119.739777,0.9,127.346667
412327227,2019-01-04 07:39:00,35.2716434,119.739459,0.9,277.965714
412327227,2019-01-04 07:44:00,35.2729414,119.739222,0.746666667,354.431667
412327227,2019-01-04 07:49:00,35.2747069,119.736921,2.346,331.39
412327227,2019-01-04 07:54:00,35.2782759,119.728737,4.48,191.796
412327227,2019-01-04 07:59:00,35.2777097,119.730447,1.53666667,106.763333
412327227,2019-01-04 08:04:00,35.2763623,119.733806,1.59307479,107.696953
412327227,2019-01-04 08:09:00,35.2752328,119.736185,1.67019499,113.144568
412327227,2019-01-04 08:14:00,35.2741262,119.738545,1.5734072,129.606371
412327227,2019-01-04 08:19:00,35.2730819,119.740837,1.40720222,130.271191
412327227,2019-01-04 08:24:00,35.2720056,119.743142,1.55944444,119.218611
412327227,2019-01-04 08:29:00,35.2708805,119.745366,1.34777778,121.948889
412327227,2019-01-04 08:34:00,35.2697627,119.747575,1.24638889,123.205278
412327227,2019-01-04 08:39:00,35.2686711,119.749809,1.35944444,121.553889
412327227,2019-01-04 08:44:00,35.2676143,119.752061,1.48694444,122.63
412327227,2019-01-04 08:49:00,35.2666629,119.754284,1.40361111,119.63
412327227,2019-01-04 08:54:00,35.2658603,119.756575,1.4,109.215833
412327227,2019-01-04 08:59:00,35.2650401,119.758894,1.4,108.278373
412327227,2019-01-04 09:04:00,35.264212,119.761221,1.4,110.496488
412327227,2019-01-04 09:09:00,35.2634199,119.763478,1.4,114.254444
412327227,2019-01-04 09:14:00,35.2626621,119.765713,1.3162963,115.618519
412327227,2019-01-04 09:19:00,35.2619149,119.767943,1.20518519,116.174074
412327227,2019-01-04 09:24:00,35.2611888,119.770099,1.35888889,116.994444
412327227,2019-01-04 09:29:00,35.2605371,119.772224,1.35814815,117.744074
412327227,2019-01-04 09:34:00,35.2599093,119.77434,1.30259259,118.466296
412327227,2019-01-04 09:39:00,35.2593808,119.776469,0.982222222,103.643889
412327227,2019-01-04 09:44:00,35.2584983,119.778562,1.21388889,109.216667
412327227,2019-01-04 09:49:00,35.2575821,119.78067,1.21555556,107.652778
412327227,2019-01-04 09:54:00,35.2571256,119.782883,1.17666667,90.7611111
412327227,2019-01-04 09:59:00,35.2574214,119.785204,1.54888889,72.6511111
412327227,2019-01-04 10:04:00,35.2579089,119.787273,1.21555556,87.9844444
412327227,2019-01-04 10:09:00,35.2582759,119.789201,0.882222222,85.6016667
412327227,2019-01-04 10:14:00,35.2585335,119.791099,1.17666667,78.6477778
412327227,2019-01-04 10:19:00,35.2587071,119.792755,1.46148148,119.205185
412327227,2019-01-04 10:24:00,35.2588404,119.794222,1.57259259,199.094074
412327227,2019-01-04 10:29:00,35.2582037,119.792857,1.16055556,245.92
412327227,2019-01-04 10:34:00,35.2576053,119.791641,1.08444444,252.916111
412327227,2019-01-04 10:39:00,35.2571614,119.790923,1.09388889,244.096111
412327227,2019-01-04 10:44:00,35.2563662,119.788476,2.13333333,250.01
412327227,2019-01-04 10:49:00,35.2538137,119.7784,8.30555556,256.682222
412327227,2019-01-04 10:54:00,35.2499468,119.764989,8.04266667,253.334667
412327227,2019-01-04 10:59:00,35.2424788,119.75439,8.12333333,195.885556
412327227,2019-01-04 11:04:00,35.2431353,119.755738,3.84177778,104.849333
412327227,2019-01-04 11:09:00,35.2442338,119.757524,1.33584906,51.0132075
412327227,2019-01-04 11:14:00,35.2453279,119.759202,1.20666667,46.16
412327227,2019-01-04 11:19:00,35.2463599,119.76096,1.37333333,77.66
412327227,2019-01-04 11:24:00,35.2473697,119.762844,1.47,57.5
412327227,2019-01-04 11:29:00,35.2483423,119.764742,1.55333333,44.14
412327227,2019-01-04 11:34:00,35.2493271,119.766629,1.45333333,46.96
412327227,2019-01-04 11:39:00,35.2503737,119.768467,1.24,55.32
412327227,2019-01-04 11:44:00,35.2515007,119.770178,1.39333333,53.4066667
412327227,2019-01-04 11:49:00,35.25281,119.771718,1.22666667,43.5733333
412327227,2019-01-04 11:54:00,35.2541621,119.773219,1.12661738,35.887061
412327227,2019-01-04 11:59:00,35.2556501,119.774599,1.23752311,34.9998152
412327227,2019-01-04 12:04:00,35.2572185,119.775929,1.37277778,32.3530556
412327227,2019-01-04 12:09:00,35.2589046,119.777161,1.46055556,34.8716667
412327227,2019-01-04 12:14:00,35.2606328,119.77829,1.3,59.9936111
412327227,2019-01-04 12:19:00,35.2622994,119.779512,1.3,48.9102778
412327227,2019-01-04 12:24:00,35.2638811,119.781006,1.3,29.7872576
412327227,2019-01-04 12:29:00,35.2655026,119.782444,1.3,24.8388889
412327227,2019-01-04 12:34:00,35.2671923,119.783899,1.30902778,27.0736111
412327227,2019-01-04 12:39:00,35.2689285,119.785458,1.32986111,26.7819444
412327227,2019-01-04 12:44:00,35.2706646,119.787017,1.35069444,26.4902778
412327227,2019-01-04 12:49:00,35.2724007,119.788576,1.37152778,26.1986111
412327227,2019-01-04 12:54:00,35.2741368,119.790135,1.39236111,25.9069444
412327227,2019-01-04 12:59:00,35.2759116,119.791795,1.55833333,27.5416667
412327227,2019-01-04 13:04:00,35.2777058,119.793561,1.7,28.775
412327227,2019-01-04 13:09:00,35.2795243,119.795327,1.68055556,29.1722222
412327227,2019-01-04 13:14:00,35.2814418,119.796885,1.6,32.7555556
412327227,2019-01-04 13:19:00,35.2835445,119.798426,1.6,19.4222222
412327227,2019-01-04 13:24:00,35.2858843,119.799284,1.72820513,230.661538
412327227,2019-01-04 13:29:00,35.2882472,119.799533,1.8,345.074074
412327227,2019-01-04 13:34:00,35.2905889,119.79937,1.8,335.462963
412327227,2019-01-04 13:39:00,35.2927765,119.798441,1.73905817,337.592521
412327227,2019-01-04 13:44:00,35.2948118,119.7971,1.61166667,325.583333
412327227,2019-01-04 13:49:00,35.2967522,119.79564,1.555,309.5975
412327227,2019-01-04 13:54:00,35.298668,119.794158,1.68916667,316.904167
412327227,2019-01-04 13:59:00,35.3005499,119.792566,1.60583333,312.320833
412327227,2019-01-04 14:04:00,35.3022601,119.790697,1.445,309.365
412327227,2019-01-04 14:09:00,35.3036045,119.788533,1.5825,293.939167
412327227,2019-01-04 14:14:00,35.3045409,119.786098,1.65583333,280.348333
412327227,2019-01-04 14:19:00,35.3051463,119.783516,1.49,278.8675
412327227,2019-01-04 14:24:00,35.3055519,119.78099,1.2325,267.176667
412327227,2019-01-04 14:29:00,35.3057713,119.778802,1.4825,100.843333
412327227,2019-01-04 14:34:00,35.3054793,119.780729,1.1125,78.4275
412327227,2019-01-04 14:39:00,35.3042695,119.782608,0.562,144.723
412327227,2019-01-04 14:44:00,35.3033565,119.783826,0.76398892,159.359003
412327227,2019-01-04 14:49:00,35.3037407,119.782825,3.54555556,217.638333
